TransactionId;CustomerId;PolicyNumber;PolicyContractDate;IncidentOcurredDate;IncidentReportDate;InsuranceType;PremiumAmount;ClaimAmount;CustomerName;AdressStreet;AdressNumber;City;State;PostalCode;SSN;MaritalStatus;AgeInsured;Tenure;EmploymentStatus;NoFamilyMembers;RiskSegmentation;HouseType;SocialClass;InsuredEducationLevel;IncidentSeverity;AuthorityContacted;AnyInjury;PoliceReportAvaible;IncidentState;IncidentCity;IncidentHourOfTheDate;AgentId;VendorId;ClaimStatus
TXN00006981;A00000657;PLC00003099;17/6/2017;15/2/2021;20/2/2021;Life;6884;74000;John Pittman;Clark Street;16;;VT;5150;852-57-5088;N;54;51;Y;7;L;Own;LI;NA;Minor Loss;Ambulance;1;1;OK;Oklahoma City;16;AGENT00294;VNDR00276;A
TXN00006982;A00001174;PLC00009610;17/11/2016;1/3/2021;1/3/2021;Motor;10669;1000;Todd Gould;Bayberry Place;8704;Plantation;KY;40242;191-59-1112;N;43;32;Y;4;M;Rent;HI;High School;Total Loss;Ambulance;1;1;AK;Anchorage;14;AGENT00515;;A
TXN00006983;A00001782;PLC00001779;10/10/2013;3/3/2021;3/3/2021;Life;5271;82000;Helen Thammavongsa;West 64th Avenue;10151;Arvada;CO;80004;385-42-8381;N;37;57;Y;5;L;Mortgage;HI;Bachelor;Total Loss;Ambulance;1;0;GA;Savannah;13;AGENT00265;VNDR00445;A
TXN00006984;A00007295;PLC00001032;28/10/2012;3/3/2021;3/3/2021;Mobile;1045;700;Ethel Vaughn;West End Avenue;3901;Nashville;TN;37205;458-39-3957;Y;50;51;Y;5;M;Mortgage;LI;Bachelor;Major Loss;Other;0;1;VT;Vergennes;8;AGENT00116;VNDR00389;A
TXN00006985;A00000611;PLC00007636;17/8/2015;1/3/2021;1/3/2021;Life;6298;34000;Bill Mcgee;South 2nd Street;1014;Louisville;KY;40203;534-79-9986;Y;56;45;Y;5;M;Own;HI;Bachelor;Minor Loss;Police;1;1;AK;Anchorage;1;AGENT00816;VNDR00243;A
TXN00006986;A00005636;PLC00009189;7/2/2014;26/2/2021;28/2/2021;Motor;11454;2000;Linda Thomas;Xenon Drive;6687;Arvada;CO;80004;287-77-3887;N;30;23;Y;3;M;Rent;HI;Masters;Major Loss;Ambulance;0;1;TN;Nashville;0;AGENT00844;VNDR00112;A
TXN00006987;A00000733;PLC00004798;4/1/2017;22/2/2021;25/2/2021;Property;13559;15000;Robert Atwood;Kennedy Road;225;Manchester;CT;6042;249-08-3243;Y;40;33;Y;5;L;Rent;LI;Bachelor;Major Loss;Ambulance;0;1;AK;Anchorage;1;AGENT01156;VNDR00456;A
TXN00006988;A00006284;PLC00004162;19/11/2015;26/2/2021;28/2/2021;Life;8837;57000;Harold Farnam;Northwest 113th Place;2320;Oklahoma City;OK;73120;205-26-8088;N;29;63;Y;4;L;Mortgage;HI;High School;Total Loss;Police;0;1;TN;Nashville;0;AGENT00451;VNDR00286;A
TXN00006989;A00006235;PLC00008854;21/4/2014;16/2/2021;21/2/2021;Property;11756;18000;Robert Kase;Ridgewood Avenue;1416;Panama City;FL;32404;378-97-6600;Y;54;40;Y;3;M;Mortgage;LI;Bachelor;Major Loss;Ambulance;1;1;VT;Barre;3;AGENT00715;;A
TXN00006990;A00005837;PLC00006069;7/4/2016;19/2/2021;24/2/2021;Property;10891;13000;Michael Thomas;Coe Road;7041;Panama City;FL;32404;474-53-6396;Y;38;36;Y;3;M;Own;MI;Bachelor;Total Loss;Police;1;1;DC;Washington;3;AGENT00577;VNDR00505;A
TXN00006991;A00005405;PLC00009975;27/11/2019;15/2/2021;20/2/2021;Travel;6541;4000;Kevin Jeffery;Wyndham Drive;3365;Fremont;CA;94536;140-95-1456;Y;45;96;Y;7;M;Own;HI;College;Minor Loss;Police;1;1;CT;Manchester;13;AGENT00680;VNDR00169;A
TXN00006992;A00002724;PLC00002758;15/5/2018;13/2/2021;18/2/2021;Health;15409;6000;Brenda Miller;Maynadier Lane;552;Crownsville;MD;21032;463-47-4280;Y;46;14;Y;7;H;Rent;MI;High School;Total Loss;Ambulance;1;1;TN;Nashville;15;AGENT00543;VNDR00156;D
TXN00006993;A00005042;PLC00000091;19/1/2011;24/2/2021;27/2/2021;Life;9004;65000;Raymond Goodrich;Boca Lagoon Drive;154;Panama City Beach;FL;32408;111-78-7407;Y;55;26;Y;4;L;Rent;LI;High School;Total Loss;Ambulance;1;1;KY;Louisville;14;AGENT00444;VNDR00282;A
TXN00006994;A00005334;PLC00007493;4/9/2011;27/2/2021;28/2/2021;Health;10405;6000;Brandy Lewis;West Cooper Avenue;140;Aspen;CO;81611;499-28-3045;Y;25;26;Y;3;H;Rent;MI;Masters;Minor Loss;Other;1;1;AL;Montgomery;6;AGENT00199;;A
TXN00006995;A00000386;PLC00005423;8/10/2013;3/3/2021;3/3/2021;Health;1142;20000;Nancy Rickley;Guaymas Place;107;Davis;CA;95616;537-33-7571;Y;41;103;Y;5;L;Mortgage;MI;Bachelor;Minor Loss;Police;0;1;GA;Savannah;18;AGENT00483;;A
TXN00006996;A00006110;PLC00001517;25/12/2019;21/2/2021;26/2/2021;Health;17741;15000;Debbie Via;Branch Lane;1207;Glen Burnie;MD;21061;171-32-5281;N;40;18;Y;5;M;Own;MI;Bachelor;Total Loss;Ambulance;1;1;FL;Panama City Beach;15;AGENT00842;;A
TXN00006997;A00008072;PLC00001460;12/2/2012;2/3/2021;2/3/2021;Motor;7261;6000;Elizabeth Fuentes;McGee Avenue;2704;Berkeley;CA;94703;781-98-5097;Y;25;18;Y;3;L;Mortgage;MI;Bachelor;Total Loss;Ambulance;1;1;TN;Nashville;20;AGENT00404;VNDR00404;A
TXN00006998;A00008888;PLC00009058;22/10/2019;14/2/2021;19/2/2021;Property;14817;16000;Ada Robinson;North 61st Avenue;5611;Glendale;AZ;85301;829-90-7457;N;55;102;Y;5;H;Mortgage;MI;Bachelor;Total Loss;Ambulance;1;0;AR;Fayetteville;16;AGENT00133;VNDR00591;A
TXN00006999;A00006086;PLC00004595;3/2/2013;2/3/2021;2/3/2021;Life;8337;13000;Carol Schaller;North 59th Drive;6730;Glendale;AZ;85301;806-61-7835;Y;28;34;Y;7;M;Mortgage;LI;Bachelor;Minor Loss;Police;1;1;DC;Washington;4;AGENT00608;;A
TXN00007000;A00009299;PLC00007259;17/12/2013;27/2/2021;1/3/2021;Life;6851;71000;Garth Still;Route 66;68;;VT;5149;622-66-9861;Y;28;38;Y;4;M;Mortgage;MI;High School;Total Loss;Ambulance;1;1;CA;Santa Cruz;16;AGENT00744;VNDR00574;A
TXN00007001;A00003099;PLC00001234;14/12/2014;18/2/2021;23/2/2021;Motor;7811;2000;Sherry Fletcher;South End Road;214;Mount Tabor;VT;5739;374-07-4831;Y;50;30;Y;7;H;Own;HI;PhD;Minor Loss;Ambulance;1;1;FL;Panama City Beach;3;AGENT00225;VNDR00311;D
TXN00007002;A00005942;PLC00006193;17/4/2012;15/2/2021;20/2/2021;Mobile;865;100;Frank Pope;Iris Street;5408;Arvada;CO;80002;700-14-7849;N;54;57;Y;2;M;Rent;LI;Bachelor;Major Loss;Police;0;1;VT;Burlington;18;AGENT00594;VNDR00418;A
TXN00007003;A00007163;PLC00005933;16/1/2013;20/2/2021;25/2/2021;Travel;6634;4000;Robert Holmes;South J Street;266;Livermore;CA;94550;492-85-7847;N;49;45;Y;5;H;Own;LI;Bachelor;Minor Loss;Police;1;1;AR;Fayetteville;5;AGENT01171;;A
TXN00007004;A00005910;PLC00009067;17/1/2016;3/3/2021;3/3/2021;Mobile;721;100;Dolly Chacon;Gardner Street;56;Manchester;CT;6040;135-51-2792;Y;62;88;Y;2;L;Rent;MI;Bachelor;Major Loss;Police;1;1;MD;Baltimore;2;AGENT01004;;A
TXN00007005;A00008454;PLC00006783;27/12/2013;24/2/2021;27/2/2021;Health;19066;19000;William Stanley;Depot Street;210;Woodford;VT;5201;709-70-9193;Y;57;31;Y;3;H;Mortgage;HI;High School;Minor Loss;None;1;0;MA;Plymouth;15;AGENT00903;;A
TXN00007006;A00000603;PLC00003763;16/5/2019;20/2/2021;25/2/2021;Life;9833;56000;Kenneth Rogers;Bonaparte Boulevard;4408;Midwest City;OK;73110;814-04-7423;Y;61;85;Y;5;L;Own;MI;High School;Minor Loss;None;1;0;AZ;Mesa;14;AGENT01174;VNDR00394;A
TXN00007007;A00001815;PLC00007648;2/7/2010;23/2/2021;26/2/2021;Travel;9684;3000;Sharon Barrett;Ava Circle Northeast;618;Washington;DC;20017;234-41-9043;Y;31;86;Y;3;L;Mortgage;HI;Bachelor;Major Loss;Ambulance;1;1;FL;Panama City;17;AGENT00476;;A
TXN00007008;A00000538;PLC00008178;24/5/2014;24/2/2021;27/2/2021;Mobile;114;300;Jennie Blough;Buck Hill Road;81;Guilford;VT;5301;226-15-5283;N;49;21;Y;2;M;Own;LI;Masters;Minor Loss;Police;1;1;CT;Manchester;8;AGENT00470;VNDR00068;A
TXN00007009;A00007420;PLC00009474;31/1/2018;23/2/2021;26/2/2021;Health;12568;19000;Anne Chambers;North Windswept Lane;2278;Fayetteville;AR;72703;415-16-6143;Y;31;38;Y;7;L;Mortgage;MI;NA;Total Loss;Ambulance;1;0;TN;Nashville;5;AGENT00564;VNDR00193;A
TXN00007010;A00005718;PLC00003854;29/4/2019;1/3/2021;2/3/2021;Travel;6256;5000;Samuel Doremus;Meadowview Street;150;Marshfield;MA;2050;406-37-9016;Y;42;102;Y;5;M;Own;HI;Bachelor;Major Loss;Other;0;1;CO;Arvada;14;AGENT00284;;A
TXN00007011;A00004756;PLC00004529;15/12/2010;2/3/2021;2/3/2021;Motor;11396;8000;William Beal;Seville Park Circle;16244;Anchorage;AK;99516;091-56-3685;N;50;7;Y;3;L;Rent;LI;High School;Minor Loss;None;1;1;CA;San Leandro;1;AGENT01170;;A
TXN00007012;A00006051;PLC00007239;16/2/2013;25/2/2021;28/2/2021;Health;13852;8000;Ryan Robinson;Joseph Avenue;1215;Nashville;TN;37207;455-02-7851;Y;39;26;Y;4;H;Mortgage;HI;MD;Minor Loss;Ambulance;1;1;MD;Glen Burnie;23;AGENT00042;VNDR00541;A
TXN00007013;A00002363;PLC00002116;6/4/2014;24/2/2021;27/2/2021;Travel;6015;1000;Pete Gallagher;Cane Ridge Road;5788;Nashville;TN;37013;740-53-3180;N;49;35;Y;4;H;Rent;HI;Bachelor;Minor Loss;Police;1;1;GA;Savannah;1;AGENT01182;;A
TXN00007014;A00003381;PLC00008541;27/7/2017;17/2/2021;22/2/2021;Life;9841;21000;Jack Fox;West 19th Avenue;600;Anchorage;AK;99503;421-71-1695;Y;32;18;Y;2;M;Rent;HI;High School;Total Loss;Ambulance;1;0;AR;Fayetteville;0;AGENT00482;VNDR00532;A
TXN00007015;A00009231;PLC00009211;24/8/2012;28/2/2021;1/3/2021;Travel;9394;5000;Brian Arrington;Greenhill Road;1156;Arnold;MD;21012;824-94-3807;N;39;49;Y;5;M;Rent;MI;High School;Minor Loss;Police;0;1;KY;Louisville;3;AGENT00510;VNDR00187;A
TXN00007016;A00001167;PLC00006982;13/3/2017;19/2/2021;24/2/2021;Mobile;998;600;Robert Davis;Tarpon Street;505;Panama City Beach;FL;32413;774-10-7837;Y;55;108;Y;6;M;Rent;MI;Masters;Total Loss;Ambulance;0;1;AZ;Glendale;4;AGENT00748;VNDR00364;A
TXN00007017;A00007075;PLC00008603;31/3/2018;19/2/2021;24/2/2021;Property;8931;36000;Dawn Abbenante;Winter Lake Drive;4216;Louisville;KY;40272;291-43-6044;N;53;47;Y;3;L;Own;HI;Bachelor;Major Loss;Police;0;1;MA;Everett;23;AGENT00926;VNDR00325;A
TXN00007018;A00007845;PLC00005440;18/6/2016;21/2/2021;26/2/2021;Health;10885;6000;John Le;West Bethany Home Road;6450;Glendale;AZ;85301;110-07-3126;Y;25;71;Y;2;L;Mortgage;HI;Bachelor;Major Loss;Ambulance;0;1;DC;Washington;22;AGENT00365;VNDR00143;A
TXN00007019;A00009293;PLC00001280;20/5/2011;25/2/2021;28/2/2021;Motor;10279;2000;Ann Allen;South 36th Street;1522;Louisville;KY;40211;726-26-8698;Y;27;75;N;2;H;Mortgage;MI;NA;Total Loss;Ambulance;0;1;AZ;Glendale;14;AGENT00964;VNDR00075;A
TXN00007020;A00006075;PLC00003465;11/7/2013;14/2/2021;19/2/2021;Mobile;622;300;Gary Borkowski;Stilz Avenue;406;Louisville;KY;40206;538-20-3400;Y;42;53;Y;2;L;Own;HI;High School;Total Loss;Police;0;0;AR;Fayetteville;3;AGENT01106;VNDR00343;A
TXN00007021;A00009954;PLC00001383;29/7/2012;17/2/2021;22/2/2021;Mobile;638;100;Alfredo Cahill;T Street Southeast;1745;Washington;DC;20020;402-21-1588;Y;39;23;Y;3;H;Own;HI;Bachelor;Major Loss;Ambulance;0;1;DC;Washington;12;AGENT01184;;A
TXN00007022;A00005551;PLC00001764;5/3/2017;26/2/2021;28/2/2021;Mobile;787;100;Darla Mccoy;North Old Wire Road;3146;Fayetteville;AR;72703;517-24-6784;Y;48;68;Y;2;H;Mortgage;MI;High School;Minor Loss;Other;1;1;CA;Elk Grove;17;AGENT00977;VNDR00594;D
TXN00007023;A00009746;PLC00003581;31/1/2017;26/2/2021;28/2/2021;Motor;13273;10000;Carolyn White;Main Street;34;Gardner;MA;1440;757-89-2840;Y;36;97;Y;2;M;Mortgage;MI;Bachelor;Total Loss;None;1;1;MD;Annapolis;13;AGENT00090;;A
TXN00007024;A00000264;PLC00005952;12/9/2010;16/2/2021;21/2/2021;Property;9898;12000;Julia Deubner;North 179th Drive;10304;Waddell;AZ;85355;003-90-8662;Y;49;90;Y;4;M;Own;HI;Bachelor;Total Loss;Ambulance;1;1;AL;Montgomery;19;AGENT00534;VNDR00056;A
TXN00007025;A00002878;PLC00009254;25/1/2014;1/3/2021;2/3/2021;Mobile;1118;300;Ruth Melia;Russells Mills Road;55;Dartmouth;MA;2748;856-39-8276;N;58;47;Y;3;H;Own;LI;Masters;Total Loss;Other;1;1;CO;Wheat Ridge;4;AGENT00391;VNDR00306;A
TXN00007026;A00009157;PLC00000602;18/5/2013;17/2/2021;22/2/2021;Health;1216;20000;Gladys Woods;Orchard Street;4;Manchester;CT;6040;190-03-7770;N;53;59;Y;5;H;Own;HI;Bachelor;Total Loss;None;0;0;TN;Nashville;13;AGENT00794;VNDR00404;A
TXN00007027;A00009533;PLC00006782;11/4/2015;15/2/2021;20/2/2021;Property;12956;35000;Tasha Williams;Dover Avenue;7041;North Beach;MD;20714;143-84-1802;Y;32;80;N;3;M;Rent;MI;High School;Minor Loss;Police;1;0;CT;Manchester;8;AGENT01147;VNDR00393;A
TXN00007028;A00000191;PLC00002243;25/10/2019;14/2/2021;19/2/2021;Property;10213;30000;Deborah Granger;North Scull Creek Drive;1838;Fayetteville;AR;72703;890-74-6054;N;59;75;Y;2;M;Rent;HI;Bachelor;Total Loss;Police;1;0;AL;Montgomery;16;AGENT00220;VNDR00492;A
TXN00007029;A00000618;PLC00006389;7/8/2017;17/2/2021;22/2/2021;Travel;6147;5000;Dorothy Seel;Waters Avenue;8505;Savannah;GA;31406;337-25-6271;Y;47;87;Y;7;M;Rent;MI;Bachelor;Total Loss;None;1;1;AK;Kenai;4;AGENT00356;;D
TXN00007030;A00001560;PLC00008570;30/7/2019;19/2/2021;24/2/2021;Property;14531;32000;Roger Ridings;East Anderson Street;1414;Savannah;GA;31404;126-52-1268;N;60;95;Y;5;L;Mortgage;HI;MD;Major Loss;Ambulance;1;1;AZ;Glendale;21;AGENT00409;;A
TXN00007031;A00008302;PLC00000766;26/11/2012;20/2/2021;25/2/2021;Health;12836;4000;Donald Scott;Linda Lane;813;Panama City Beach;FL;32407;808-50-4840;Y;54;107;Y;4;M;Rent;HI;Bachelor;Total Loss;None;0;1;CT;Manchester;11;AGENT00276;VNDR00301;A
TXN00007032;A00001543;PLC00005741;28/7/2014;27/2/2021;1/3/2021;Property;10442;35000;Mary Bradshaw;Howarth Avenue;43;Attleboro;MA;2703;559-86-2753;Y;40;59;Y;7;L;Mortgage;MI;High School;Minor Loss;None;0;1;CO;Arvada;14;AGENT01028;;A
TXN00007033;A00000294;PLC00003569;14/5/2019;20/2/2021;25/2/2021;Health;14261;20000;Steven Ohlsen;Lakefront Drive;412;Panama City Beach;FL;32413;620-60-4668;Y;38;108;Y;5;H;Mortgage;HI;Bachelor;Major Loss;Ambulance;1;1;MA;Peabody;14;AGENT00716;;A
TXN00007034;A00009069;PLC00004022;27/6/2013;13/2/2021;18/2/2021;Mobile;83;100;Daniel Galvan;West Denton Lane;8398;Glendale;AZ;85305;217-41-8841;Y;43;36;Y;7;M;Rent;LI;Bachelor;Major Loss;Ambulance;0;0;FL;Panama City;22;AGENT00101;VNDR00584;A
TXN00007035;A00005173;PLC00007372;29/6/2017;28/2/2021;1/3/2021;Motor;10395;1000;Linda Mcintyre;Waller Road;716;Brentwood;TN;37027;696-05-8533;Y;60;52;Y;3;H;Rent;LI;College;Major Loss;Police;1;0;FL;Panama City Beach;19;AGENT00257;VNDR00293;A
TXN00007036;A00008504;PLC00002905;25/8/2015;28/2/2021;2/3/2021;Health;15974;10000;Anna Mendoza;Mad Anthony Lane;3;Savannah;GA;31411;091-33-2518;N;43;13;N;5;L;Mortgage;HI;MD;Minor Loss;Ambulance;1;1;AK;Anchorage;21;AGENT00661;VNDR00358;A
TXN00007037;A00002454;PLC00002144;24/3/2012;17/2/2021;22/2/2021;Travel;6471;1000;Patricia Kelley;22nd Avenue;2456;Greeley;CO;80631;840-91-5829;Y;63;36;Y;5;L;Rent;MI;Bachelor;Major Loss;Police;1;0;CO;Arvada;21;AGENT01178;VNDR00592;A
TXN00007038;A00009206;PLC00002093;12/11/2015;28/2/2021;2/3/2021;Mobile;726;300;Gilbert Brand;Dry Creek Road;804;Goodlettsville;TN;37072;196-76-0174;Y;45;13;Y;5;M;Own;MI;Bachelor;Major Loss;Ambulance;1;0;AL;Montgomery;7;AGENT00264;VNDR00033;A
TXN00007039;A00006774;PLC00007182;15/8/2015;3/3/2021;3/3/2021;Property;11086;24000;Rita Mendoza;Mallard Creek Road;903;Saint Matthews;KY;40207;840-48-9012;N;44;108;N;2;L;Own;MI;Bachelor;Minor Loss;Police;0;1;MA;Quincy;1;AGENT00342;VNDR00477;A
TXN00007040;A00009779;PLC00008716;24/11/2012;21/2/2021;26/2/2021;Life;5745;34000;David Green;North Dewey Avenue;5209;Oklahoma City;OK;73118;418-78-3850;Y;55;68;Y;4;L;Own;MI;Masters;Minor Loss;Police;1;1;GA;Thunderbolt;8;AGENT00992;;A
TXN00007041;A00002146;PLC00000617;5/8/2018;20/2/2021;25/2/2021;Travel;7475;2000;Gail Andrews;Hugh Thomas Drive;235;Panama City;FL;32404;060-87-4137;N;34;55;Y;5;M;Mortgage;MI;MD;Total Loss;Ambulance;0;0;AR;Fayetteville;13;AGENT00467;;A
TXN00007042;A00002061;PLC00007728;7/1/2012;15/2/2021;20/2/2021;Property;10968;35000;Alexander Bissell;West Morrow Drive;7124;Glendale;AZ;85308;047-61-0713;N;38;6;Y;7;M;Own;LI;High School;Minor Loss;Ambulance;1;1;MA;Medford;12;AGENT00133;VNDR00351;D
TXN00007043;A00007460;PLC00009684;31/5/2018;17/2/2021;22/2/2021;Motor;12317;3000;Jesus Perry;West 68th Circle;6234;Arvada;CO;80003;388-95-5986;Y;52;53;Y;4;M;Mortgage;HI;Masters;Minor Loss;Police;1;1;OK;Norman;12;AGENT00088;;A
TXN00007044;A00004021;PLC00003182;6/11/2014;24/2/2021;27/2/2021;Motor;1004;6000;Leslie Healy;Elaine Drive;622;Nashville;TN;37211;217-41-1713;N;27;26;Y;2;H;Rent;MI;High School;Minor Loss;Police;1;0;FL;Panama City;20;AGENT00188;VNDR00484;A
TXN00007045;A00000850;PLC00006244;10/2/2011;28/2/2021;2/3/2021;Health;17396;8000;Tyler Powers;Crystal Road;3300;Montgomery;AL;36110;894-11-1323;N;38;35;N;5;M;Own;HI;Bachelor;Minor Loss;Police;0;1;VT;Colchester;21;AGENT00086;;A
TXN00007046;A00008807;PLC00003058;31/7/2011;19/2/2021;24/2/2021;Life;874;55000;Beulah Goodrich;Townes Drive;295;Nashville;TN;37211;850-56-7124;N;59;7;Y;2;L;Mortgage;HI;Bachelor;Minor Loss;Ambulance;1;0;TN;Nashville;16;AGENT00641;VNDR00532;A
TXN00007047;A00003891;PLC00008942;8/8/2016;5/3/2021;5/3/2021;Motor;11324;7000;Mollie Degraffenreid;Jackson Street East;2632;Carson;CA;90810;040-65-4826;Y;46;49;Y;6;M;Own;MI;High School;Minor Loss;Police;1;1;AK;Anchorage;23;AGENT00837;VNDR00066;A
TXN00007048;A00002745;PLC00008969;13/4/2019;1/3/2021;2/3/2021;Life;686;87000;Donald Ford;Almond Avenue;3862;Fremont;CA;94538;443-37-4967;Y;42;73;Y;3;L;Rent;LI;Masters;Total Loss;None;1;0;AR;Fayetteville;12;AGENT00467;VNDR00187;A
TXN00007049;A00007570;PLC00009714;22/4/2018;16/2/2021;21/2/2021;Life;9498;31000;Deirdre Dejardin;Willow Way;301;Lynn Haven;FL;32444;478-51-6245;Y;34;76;Y;2;L;Mortgage;LI;PhD;Major Loss;None;1;0;OK;Oklahoma City;19;AGENT01027;;A
TXN00007050;A00002594;PLC00005589;23/12/2017;19/2/2021;24/2/2021;Health;13609;4000;Cherise Lewis;Charnock Street;22;Beverly;MA;1915;211-69-9508;N;60;63;Y;6;M;Own;MI;Bachelor;Total Loss;None;1;1;AL;Montgomery;20;AGENT00147;VNDR00314;A
TXN00007051;A00007445;PLC00002519;27/1/2012;15/2/2021;20/2/2021;Life;8968;10000;Joel Thompson;Daniels Road;386;New Haven;VT;5472;544-71-5548;N;46;9;Y;7;M;Rent;MI;MD;Total Loss;Police;1;1;CT;Manchester;19;AGENT00904;VNDR00209;A
TXN00007052;A00003966;PLC00002420;25/1/2019;23/2/2021;28/2/2021;Mobile;1138;200;Linda Dell;North Hartford Drive;2017;Fayetteville;AR;72701;015-76-3300;Y;28;61;Y;7;M;Mortgage;MI;Bachelor;Total Loss;Ambulance;0;1;FL;Panama City;18;AGENT00138;;A
TXN00007053;A00000797;PLC00007561;23/4/2011;26/2/2021;1/3/2021;Property;8123;20000;Adam Hart;Howe Street;4329;Oakland;CA;94611;366-86-7423;Y;44;116;Y;2;L;Own;MI;PhD;Minor Loss;Ambulance;1;0;AZ;Glendale;17;AGENT00413;VNDR00167;A
TXN00007054;A00001097;PLC00009536;19/7/2018;14/2/2021;19/2/2021;Motor;7392;1000;Annie Puffinburger;Davenport Street Northwest;2850;Washington;DC;20008;078-52-0107;Y;44;104;Y;4;L;Own;LI;Bachelor;Total Loss;Ambulance;1;1;AL;Montgomery;4;AGENT00540;VNDR00115;A
TXN00007055;A00006912;PLC00009475;25/7/2014;23/2/2021;28/2/2021;Travel;6908;2000;Elizabeth Ledbetter;Gorgas Street;2032;Montgomery;AL;36106;394-54-3286;Y;37;6;Y;3;M;Own;MI;Bachelor;Major Loss;Police;1;0;MD;Pasadena;2;AGENT00353;;A
TXN00007056;A00006563;PLC00005277;27/11/2015;23/2/2021;28/2/2021;Travel;9929;3000;Ronnie Valencia;Kinvara Lane;3102;Louisville;KY;40242;163-70-4681;N;26;68;N;3;L;Own;MI;High School;Major Loss;Ambulance;0;1;AK;Anchorage;4;AGENT00697;VNDR00047;A
TXN00007057;A00000120;PLC00003034;31/10/2015;28/2/2021;2/3/2021;Motor;9431;6000;Alix Price;Avon Road;2928;Panama City;FL;32405;847-74-0877;Y;55;71;Y;5;L;Rent;HI;Bachelor;Major Loss;Ambulance;1;1;CO;Arvada;22;AGENT00572;VNDR00265;A
TXN00007058;A00007091;PLC00005400;11/1/2014;24/2/2021;27/2/2021;Property;13903;11000;Jean Harris;Bell Avenue;1011;Glen Burnie;MD;21060;113-66-6141;N;56;49;Y;3;M;Own;HI;Bachelor;Total Loss;Police;0;1;VT;East Haven;19;AGENT01135;VNDR00398;D
TXN00007059;A00005616;PLC00009263;13/11/2011;17/2/2021;22/2/2021;Travel;8769;3000;Michael Nelson;Gentry Court;54;Annapolis;MD;21403;513-91-2339;Y;26;24;Y;7;M;Own;MI;Bachelor;Total Loss;Other;1;0;CA;Fremont;4;AGENT00408;VNDR00188;A
TXN00007060;A00008077;PLC00000466;20/5/2016;23/2/2021;28/2/2021;Life;6202;47000;Brandon Kotterna;North Western Avenue;2900;Edmond;OK;73012;867-26-1375;Y;25;101;Y;2;M;Mortgage;MI;MD;Total Loss;Police;1;1;MD;Annapolis;22;AGENT00724;;A
TXN00007061;A00008073;PLC00007488;24/11/2016;17/2/2021;22/2/2021;Travel;8127;4000;Mae Klein;North 74th Lane;22825;Glendale;AZ;85310;730-04-5326;Y;64;92;Y;7;L;Rent;MI;Bachelor;Total Loss;Police;1;1;FL;Panama City;18;AGENT00238;;A
TXN00007062;A00002169;PLC00003981;23/9/2011;19/2/2021;24/2/2021;Life;9902;75000;Pauline Evans;Spruce Street;1528;Berkeley;CA;94709;213-92-5429;Y;45;99;Y;4;M;Own;HI;High School;Total Loss;Ambulance;1;0;CA;Grass Valley;19;AGENT00521;;A
TXN00007063;A00005867;PLC00004933;10/4/2015;27/2/2021;1/3/2021;Life;7855;56000;Elizabeth Bill;Harris Street;34;Brookline;MA;2446;591-32-1201;Y;38;118;Y;5;M;Mortgage;LI;Bachelor;Total Loss;Other;1;1;AL;Montgomery;7;AGENT00290;VNDR00359;A
TXN00007064;A00002579;PLC00004958;12/8/2012;28/2/2021;2/3/2021;Mobile;857;600;Theo Kelly;West Citrus Way;6225;Glendale;AZ;85301;469-24-3337;Y;39;73;Y;5;M;Own;MI;College;Total Loss;Ambulance;0;0;FL;Panama City;17;AGENT01092;;A
TXN00007065;A00005287;PLC00004114;8/11/2011;1/3/2021;2/3/2021;Motor;12741;5000;Marguerite Merlino;Laviento Drive;8506;Anchorage;AK;99515;406-60-1472;Y;62;10;Y;6;L;Mortgage;MI;NA;Minor Loss;Ambulance;1;0;MD;Jessup;21;AGENT00659;VNDR00593;A
TXN00007066;A00003515;PLC00006646;3/12/2017;1/3/2021;2/3/2021;Mobile;778;200;Micheal Livesay;Gazebo East Drive;137;Montgomery;AL;36117;882-94-9152;Y;60;94;N;7;M;Own;LI;PhD;Total Loss;Ambulance;0;1;MA;Freetown;19;AGENT00403;VNDR00529;A
TXN00007067;A00008965;PLC00004172;13/9/2018;2/3/2021;3/3/2021;Health;10365;10000;Jessica Treffert;Adams Street;276;Quincy;MA;2169;326-85-1001;N;37;89;Y;3;L;Mortgage;MI;Bachelor;Major Loss;None;1;1;AL;Montgomery;9;AGENT00845;VNDR00234;A
TXN00007068;A00004843;PLC00003707;23/6/2012;19/2/2021;24/2/2021;Health;10647;9000;Heidi Leon;North Hammonds Ferry Road;406;Linthicum Heights;MD;21090;728-93-9334;N;27;117;Y;2;L;Mortgage;MI;High School;Total Loss;None;1;1;GA;Savannah;17;AGENT00655;;A
TXN00007069;A00002388;PLC00006407;31/12/2018;21/2/2021;26/2/2021;Property;1022;30000;Linda Porter;Paddock Club Drive;4960;Montgomery;AL;36116;220-78-5353;N;48;73;Y;3;M;Rent;HI;Bachelor;Major Loss;None;0;1;DC;Washington;7;AGENT00713;VNDR00582;A
TXN00007070;A00003421;PLC00003979;25/8/2011;15/2/2021;20/2/2021;Motor;12209;4000;Maegan Hendricks;Lake Forest Drive;100;Montgomery;AL;36117;646-94-6213;Y;32;42;Y;7;M;Own;MI;Bachelor;Total Loss;Ambulance;0;1;MD;Edgewater;20;AGENT00320;VNDR00267;A
